Edible	Poisonous
4.317564754220873e-09	5.947245328898305e-19
8.587766907270906e-07	6.807821801077168e-12
1.8506383741920684e-07	4.041366061818576e-14
4.2304575745298556e-06	3.846479809016825e-10
6.0970004454880705e-12	8.344301772296798e-07
1.2604860531787419e-14	3.019672200860111e-06
1.498779992864745e-06	3.9176719851532476e-10
4.374666491136245e-15	1.256829524319096e-06
3.979683975796339e-07	5.022778769413214e-12
9.11786212513543e-06	2.6920530199472846e-13
2.454001618459682e-19	1.1946433875705338e-06
2.8467978256333424e-14	1.4183000422874605e-06
4.4434905979356066e-07	2.165258327076101e-14
2.694224036189958e-18	2.0507190176025165e-07
6.181493573110951e-12	1.447756580776095e-06
9.094629784276653e-11	1.149344802410397e-05
1.4465249269504517e-15	6.795219658954797e-07
1.824892216229686e-06	2.1587446112290692e-13
8.260454548716083e-07	9.208157305336256e-14
3.0150945200825092e-21	2.032976401137514e-07
2.8852836349683296e-06	6.089573238540375e-14
2.873058166270147e-19	6.843918110357763e-08
3.428085635026889e-11	8.472427403739428e-06
2.037173068526834e-14	1.5959943144866719e-06
2.4334415870168395e-13	1.63753607848891e-06
1.4935565204698162e-06	2.6494935407001337e-10
2.6642367110449967e-17	3.0085790295158277e-06
2.0904536646935946e-13	1.2421963311275532e-05
2.677272597431228e-12	5.789222775977004e-08
2.0123845204459868e-07	1.565255074641837e-15
1.1982569189489074e-20	2.5743957037903256e-07
2.710780607973351e-06	5.677230712735976e-12
3.9829684599303295e-07	2.136429396004755e-10
3.8765288714114835e-07	1.0668564181040918e-16
1.1311754816150298e-11	1.854327558081392e-13
3.3201438267779535e-08	1.152955760523532e-12
4.558244752447417e-08	1.0282202657882742e-16
1.1091384525488298e-12	1.6428778140817234e-06
4.342228816667421e-07	2.1877480967873186e-13
1.9252015483256655e-15	1.1028594748438724e-15
3.3762439699453496e-13	1.1074642846715091e-06
9.600831453762523e-15	1.1068527532987748e-05
8.005744196718959e-13	1.4109303107199879e-05
6.818901408117206e-07	2.0756342682570177e-11
6.937091746417088e-11	3.8791950733791534e-05
1.79976282761835e-15	9.94823445892183e-16
2.718503942490089e-06	5.81164276572026e-12
6.4492064818810085e-24	5.095178985215566e-18
1.8717998449005313e-17	3.188551208543717e-07
7.748796286187542e-06	9.337063572807269e-10
1.9428291976176063e-14	3.4559368817348977e-06
1.495642513899778e-16	4.407642366768849e-06
4.149881264641579e-06	7.57661384477295e-11
3.8151027011280414e-12	4.189477695206559e-13
4.5136469736848007e-17	3.273034318558531e-06
4.828450839017776e-12	1.7967028040927818e-06
3.416997929554169e-08	1.1383620998153398e-13
5.162404367766685e-09	1.6806712093213376e-18
2.2226682250249406e-06	5.820990539385603e-13
6.0978946935735844e-12	1.183374024514089e-09
7.801116599085391e-13	2.9928805601108427e-06
3.6707766019883985e-10	2.651733811472948e-15
4.787110502827587e-07	1.5146907543389229e-13
4.769054377985492e-19	8.34923541139573e-07
2.2824976309508136e-18	4.311681978127523e-07
3.5291922265193213e-15	1.1184899748038794e-06
2.610385269209278e-07	3.749922072679975e-17
4.952538417748646e-07	3.678089945365119e-14
1.3224666364761656e-07	4.116933162722704e-15
1.2396961867651536e-06	6.785349261948894e-13
3.5330084256808075e-11	1.6541138008471111e-06
2.298623156100787e-06	1.5225172079262392e-11
1.3233214816732149e-08	2.126947619688248e-11
1.6069853909699615e-08	6.60842239655367e-17
5.366438097208587e-07	1.183989597279049e-10
6.20597217614406e-08	6.795610508015704e-14
3.0344251442910525e-08	3.388880983983598e-12
8.578457585223178e-06	8.746957806888028e-11
3.976341826660404e-06	1.4981558433726009e-10
9.670718129903244e-14	2.2346554772644946e-06
2.609077850914456e-12	3.970365480361845e-06
1.6371948413085912e-07	1.9696685019737872e-13
4.354404825124244e-18	9.950078532178774e-07
8.187952554994879e-12	2.1291354118642316e-19
6.222489320001204e-13	2.21128463052291e-06
3.276784709863251e-07	7.514536219673847e-13
5.660860829250347e-17	1.7065576825625892e-06
7.054531441885919e-18	2.7970182221314773e-07
1.7222571051569274e-12	1.41576549392926e-05
1.431928590299311e-12	2.4598270535918117e-06
8.213087226113988e-14	5.32395107992815e-07
1.0000679828501721e-05	7.327017354336241e-11
3.889853975312032e-12	2.5678018904389343e-05
2.391775579109779e-13	2.0777532139622022e-10
5.391003150693127e-16	1.7470651589478426e-06
1.553069803885881e-06	1.641968567224251e-11
2.5996044536705528e-18	1.7659248960867531e-06
1.4030509019757297e-11	3.240105840263289e-06
3.9339412635263946e-06	4.785054082053886e-11
5.821125622333459e-20	6.255928225591849e-08
1.535279576454141e-11	5.96408992115361e-06
9.912632796169712e-07	1.2834598972885357e-12
5.157792407311303e-12	3.198747497803928e-05
5.402883409202568e-07	1.2572388469819177e-16
1.7645988688537012e-13	8.525082262625737e-07
3.3220079661610216e-13	2.4447448748585873e-06
3.0638219969749795e-09	1.2118173195084769e-14
3.094454291725075e-08	1.174046414679446e-12
1.2732819249369736e-07	1.8199390800155946e-11
6.936826554943776e-19	6.812092423645495e-07
3.0631096930880437e-13	1.2710242370020595e-06
5.530126257142864e-07	6.284760532932454e-13
8.283020518107735e-11	8.749986902957504e-12
2.5377321287966083e-20	2.638026160270938e-07
5.975287378325069e-19	3.2600359796239953e-07
5.251857066992984e-22	2.8271330150804487e-08
4.845621768666993e-10	1.813803756729741e-10
1.052451105763879e-06	1.3861864967294532e-12
6.177173568718192e-07	2.0070696619953637e-12
7.165876809633661e-07	2.981974742205756e-17
6.713658333705502e-22	1.1809348579638801e-07
7.094915314707615e-10	1.5487118914275088e-19
2.688302931268362e-19	3.899536984358489e-07
1.9186176505450705e-09	4.965364070347683e-10
1.8653546308412028e-14	4.041686426793064e-07
8.239625139860703e-07	1.3714464317102796e-14
3.0507985761200293e-13	2.1160493735080995e-06
8.527486960043826e-10	1.040030760812265e-17
1.5165674152110422e-11	7.339592829684848e-13
1.878333349342461e-08	1.985448644810061e-16
3.8949707477202755e-11	5.468279719112711e-12
6.006214076372682e-13	3.7220465408394563e-09
1.0958814320563959e-12	2.450721582462458e-16
4.562436235207778e-08	8.186270679776349e-16
3.9932464751990403e-10	4.240572607942535e-15
1.1878095080976766e-13	4.802080573652959e-06
1.445592840561879e-06	1.2050263367289341e-11
8.136177928113404e-20	5.279945993246644e-07
3.3156914994211516e-08	6.902964914091065e-15
9.728501485558522e-11	1.2741615715179287e-05
1.6401208047673437e-12	5.039376614321127e-06
1.2470790857295558e-06	6.600101817199918e-13
1.0880226579612692e-12	5.705712696779434e-06
3.318956907501294e-12	5.752701712492295e-06
1.1306537520850627e-08	3.378085042096496e-14
6.104025474479943e-13	8.043759932767674e-06
8.175757126449818e-07	1.1095474408826121e-16
2.7602272848493976e-07	4.146255314305773e-15
1.9560873364295897e-06	1.498629511256612e-12
1.576558119378223e-13	9.97175953886798e-06
1.345127942551783e-06	1.4592826811294582e-14
1.420064056764157e-06	4.2295688672129365e-11
1.189325986831608e-12	1.0046468408383329e-05
6.981947510727616e-06	1.8154824008357287e-12
2.258175305058315e-12	1.3205964519415613e-08
5.6610368815012e-20	1.1851758940059507e-06
1.3894033750693568e-12	4.6064475638310033e-05
3.890942217288754e-11	2.30183183526944e-06
3.434677038852614e-10	6.682914186296975e-16
5.959225355285808e-11	4.3780731176051004e-05
1.0323743291560519e-11	8.391984618882839e-06
8.120825790651117e-14	6.845957467424705e-06
6.054609099610506e-08	4.830953528551526e-15
4.4640096739241296e-10	9.182703137607895e-12
4.714194242202363e-12	1.5545970494037222e-09
3.231709021190757e-10	1.4995816168601678e-14
2.152792148943928e-17	2.834778378375703e-06
6.477527075692007e-08	7.743368181202178e-12
4.0125454118709e-12	2.624379562277082e-12
3.1823199392058926e-06	1.0655560463076654e-13
1.6323130191242501e-06	6.984589677318389e-10
3.9123397616785643e-07	1.0476530025782133e-13
6.843053633854762e-06	4.1678544940406623e-13
3.566525297576332e-12	3.779076783852129e-13
3.2370849892905415e-07	5.70357382651129e-13
6.207009480382752e-07	9.497229801940961e-15
3.473146882182075e-12	2.293558096749467e-12
2.4999995674279357e-07	1.3803305045580298e-11
1.9875646039123636e-06	1.5627002202884473e-15
6.664718322830184e-13	5.362277932542658e-06
1.966705807479613e-12	1.634954044458614e-08
1.5755508078138318e-11	2.9448974717421034e-05
1.5675734279636522e-05	1.450361922996638e-11
1.4723682132930328e-13	1.9728442857816755e-05
1.2928073314922243e-11	6.383899127619807e-08
7.917030891122091e-07	1.2526285900391672e-13
3.2663815412250622e-12	2.431773077592403e-23
1.1317577280064653e-20	3.354397189319927e-07
5.373200193748075e-15	2.8288183404731703e-06
5.634454265422e-11	4.541501741524624e-05
9.78164373236832e-07	5.6946294002101414e-12
1.2604860531787419e-14	3.1627846274411575e-06
2.0100967027755524e-06	2.8561029125064636e-13
1.1782544179796754e-12	2.9565226181496666e-10
2.989273599722409e-08	3.6882702024933464e-16
2.075975513675551e-08	1.2164256018533975e-14
2.3376393050120607e-12	2.498937156926755e-06
